Report,Time,Keyword,Count,Type
54,2010-01-17 01:29:00,james,1,entity
54,2010-01-17 01:29:00,salut,1,entity
54,2010-01-17 01:29:00,hello,1,entity
54,2010-01-17 01:29:00,distribruting,1,action
54,2010-01-17 01:29:00,listening,1,action
54,2010-01-17 01:29:00,map,1,action
54,2010-01-17 01:29:00,mwen,1,action
54,2010-01-17 01:29:00,want,1,action
54,2010-01-17 01:29:00,know,1,action
55,2010-01-17 01:29:00,taba 48 (note gps is for tabarre 50),1,location
55,2010-01-17 01:29:00,taba,1,location
55,2010-01-17 01:29:00,water,1,entity
55,2010-01-17 01:29:00,james,1,entity
55,2010-01-17 01:29:00,salut,1,entity
55,2010-01-17 01:29:00,hello,1,entity
55,2010-01-17 01:29:00,distribruting,1,action
55,2010-01-17 01:29:00,listening,1,action
55,2010-01-17 01:29:00,map,1,action
55,2010-01-17 01:29:00,mwen,1,action
55,2010-01-17 01:29:00,want,1,action
55,2010-01-17 01:29:00,know,1,action
56,2010-01-19 01:08:00,avenue christophe,1,location
56,2010-01-19 01:08:00,avenue christophe chanel prolong # 78,1,location
56,2010-01-19 01:08:00,need,1,action
57,2010-01-19 01:06:00,delmas 19,2,location
57,2010-01-19 01:06:00,number 28.,1,location
57,2010-01-19 01:06:00,street leonard,1,location
57,2010-01-19 01:06:00,food,1,entity
57,2010-01-19 01:06:00,nou,1,entity
57,2010-01-19 01:06:00,please,1,entity
57,2010-01-19 01:06:00,adr,1,entity
57,2010-01-19 01:06:00,need,1,action
57,2010-01-19 01:06:00,bezwen,1,action
57,2010-01-19 01:06:00,dead,1,action
58,2010-01-17 01:02:00,delma 2,1,location
58,2010-01-17 01:02:00,delmas,1,location
58,2010-01-17 01:02:00,food,1,entity
58,2010-01-17 01:02:00,mezanmi,1,entity
58,2010-01-17 01:02:00,man mal,1,entity
58,2010-01-17 01:02:00,please,1,action
59,2010-01-17 01:59:00,fontamara,1,location
59,2010-01-17 01:59:00,fontamara 43 rue menos,1,location
59,2010-01-17 01:59:00,food,1,entity
59,2010-01-17 01:59:00,koman,1,entity
59,2010-01-17 01:59:00,nou,1,action
59,2010-01-17 01:59:00,find,1,action
59,2010-01-17 01:59:00,cite,1,action
60,2010-01-17 01:51:00,fontamara,1,location
60,2010-01-17 01:51:00,rue menos,1,location
60,2010-01-17 01:51:00,fontamara 43,1,location
60,2010-01-17 01:51:00,koman,1,entity
60,2010-01-17 01:51:00,nou,1,action
60,2010-01-17 01:51:00,nan,1,action
60,2010-01-17 01:51:00,find,1,action
61,2010-01-17 01:48:00,fontamara,1,location
61,2010-01-17 01:48:00,fontamara 43,1,location
61,2010-01-17 01:48:00,asking,1,action
61,2010-01-17 01:48:00,nan,1,action
61,2010-01-17 01:48:00,looting,1,action
62,2010-01-17 18:11:00,jacmel,1,location
62,2010-01-17 18:11:00,school of trinite,1,location
62,2010-01-17 18:11:00,haiti,1,location
62,2010-01-17 18:11:00,school,1,entity
62,2010-01-17 18:11:00,pou,1,entity
62,2010-01-17 18:11:00,trinite,1,entity
62,2010-01-17 18:11:00,jacmel,1,entity
62,2010-01-17 18:11:00,colombian,1,entity
62,2010-01-17 18:11:00,brought,1,action
62,2010-01-17 18:11:00,found,1,action
62,2010-01-17 18:11:00,keeping,1,action
62,2010-01-17 18:11:00,infomasyon,1,action
62,2010-01-17 18:11:00,trapped,1,action
63,2010-01-19 09:02:00,port-au-prince,1,location
63,2010-01-19 09:02:00,delmas 31,1,location
63,2010-01-19 09:02:00,haiti,1,location
63,2010-01-19 09:02:00,water,1,entity
63,2010-01-19 09:02:00,alo,1,entity
63,2010-01-19 09:02:00,hello good,1,entity
63,2010-01-19 09:02:00,trouve,1,action
63,2010-01-19 09:02:00,live,1,action
63,2010-01-19 09:02:00,bonjou,1,action
63,2010-01-19 09:02:00,finished,1,action
63,2010-01-19 09:02:00,bagay,1,action
64,2010-01-17 01:35:00,impasse alcin,1,location
64,2010-01-17 01:35:00,pap,1,location
64,2010-01-17 01:35:00,haiti,1,location
64,2010-01-17 01:35:00,rue merisier,1,location
64,2010-01-17 01:35:00,delmas 48,2,location
64,2010-01-17 01:35:00,alcin,1,entity
64,2010-01-17 01:35:00,please,1,entity
64,2010-01-17 01:35:00,delmas,1,entity
64,2010-01-17 01:35:00,sil,1,entity
64,2010-01-17 01:35:00,need,1,action
64,2010-01-17 01:35:00,dying,1,action
65,2010-01-17 17:32:00,gressier,1,location
65,2010-01-17 17:32:00,haiti,1,location
65,2010-01-17 17:32:00,gressier,1,entity
65,2010-01-17 17:32:00,come,1,entity
66,2010-01-17 01:07:00,pap,1,location
66,2010-01-17 01:07:00,comite miracle,2,location
66,2010-01-17 01:07:00,haiti,1,location
66,2010-01-17 01:07:00,rue alerte by cross street rue monseigner guilloux,1,location
66,2010-01-17 01:07:00,water,1,entity
66,2010-01-17 01:07:00,comite miracle,1,entity
66,2010-01-17 01:07:00,alerte rue monseigneur guilloux,1,entity
66,2010-01-17 01:07:00,mgr guilloux,1,entity
66,2010-01-17 01:07:00,alerte,1,entity
66,2010-01-17 01:07:00,resevwa,1,action
66,2010-01-17 01:07:00,like,1,action
67,2010-01-17 22:29:00,impasse pierre louis,1,location
67,2010-01-17 22:29:00,fontamara 27,2,location
67,2010-01-17 22:29:00,asap,1,entity
67,2010-01-17 22:29:00,emergency,1,entity
67,2010-01-17 22:29:00,pierre louis,1,entity
67,2010-01-17 22:29:00,please,1,action
68,2010-01-19 15:37:00,port-au-prince,1,location
68,2010-01-19 15:37:00,delmas a1,1,location
68,2010-01-19 15:37:00,nou,1,entity
68,2010-01-19 15:37:00,noone,1,entity
68,2010-01-19 15:37:00,delmas a1,2,entity
68,2010-01-19 15:37:00,besoin,1,entity
68,2010-01-19 15:37:00,delmas,1,entity
68,2010-01-19 15:37:00,need,2,action
68,2010-01-19 15:37:00,visit,1,action
68,2010-01-19 15:37:00,come,2,action
68,2010-01-19 15:37:00,help,1,action
69,2010-01-17 17:34:00,delmas 75 near the canadian embassy,1,location
69,2010-01-17 17:34:00,delmas 75,1,location
69,2010-01-17 17:34:00,avenue albert jode,1,entity
69,2010-01-17 17:34:00,need,2,action
69,2010-01-17 17:34:00,watching,1,action
69,2010-01-17 17:34:00,eating,1,action
69,2010-01-17 17:34:00,stay,1,action
70,2010-01-19 17:40:00,tortuga island,2,location
70,2010-01-19 17:40:00,category,1,entity
70,2010-01-19 17:40:00,good,1,entity
70,2010-01-19 17:40:00,bonswa,1,entity
70,2010-01-19 17:40:00,medical emergency,1,entity
70,2010-01-19 17:40:00,don\'t,1,action
70,2010-01-19 17:40:00,nouriti,1,action
70,2010-01-19 17:40:00,moun,1,action
70,2010-01-19 17:40:00,mwen,1,action
70,2010-01-19 17:40:00,coming,1,action
70,2010-01-19 17:40:00,wounded,1,action
70,2010-01-19 17:40:00,hope,1,action
71,2010-01-19 16:25:00,port-au-prince,1,location
71,2010-01-19 16:25:00,delmas 9,2,location
71,2010-01-19 16:25:00,help,1,entity
71,2010-01-19 16:25:00,hypoglycemiants,1,entity
71,2010-01-19 16:25:00,john,1,entity
71,2010-01-19 16:25:00,rue du,2,entity
71,2010-01-19 16:25:00,miques,1,entity
71,2010-01-19 16:25:00,hypotenseurs,1,entity
71,2010-01-19 16:25:00,fab,1,entity
71,2010-01-19 16:25:00,donald,2,entity
71,2010-01-19 16:25:00,rubens,1,entity
71,2010-01-19 16:25:00,femmes,1,entity
71,2010-01-19 16:25:00,besoin,1,entity
71,2010-01-19 16:25:00,somniferes,1,entity
71,2010-01-19 16:25:00,papi,1,entity
71,2010-01-19 16:25:00,dipers,1,entity
71,2010-01-19 16:25:00,miss jeanne,1,entity
71,2010-01-19 16:25:00,femmes et,1,entity
71,2010-01-19 16:25:00,category,1,entity
71,2010-01-19 16:25:00,lait,1,entity
71,2010-01-19 16:25:00,serviettes hygieniques,1,entity
71,2010-01-19 16:25:00,need tents,1,entity
71,2010-01-19 16:25:00,vitamine,1,entity
71,2010-01-19 16:25:00,la,1,entity
71,2010-01-19 16:25:00,toilettes mobiles,1,entity
71,2010-01-19 16:25:00,dlo,2,entity
71,2010-01-19 16:25:00,klorox,1,entity
71,2010-01-19 16:25:00,sugar,1,entity
71,2010-01-19 16:25:00,food,1,entity
71,2010-01-19 16:25:00,nap,1,entity
71,2010-01-19 16:25:00,produits de toilette,1,entity
71,2010-01-19 16:25:00,savon,1,entity
71,2010-01-19 16:25:00,health,1,entity
71,2010-01-19 16:25:00,mis,1,entity
71,2010-01-19 16:25:00,rice,1,entity
71,2010-01-19 16:25:00,adress,1,entity
71,2010-01-19 16:25:00,sardines,1,entity
71,2010-01-19 16:25:00,antibiotiques,1,entity
71,2010-01-19 16:25:00,farine,1,entity
71,2010-01-19 16:25:00,non,1,entity
71,2010-01-19 16:25:00,oil,1,entity
71,2010-01-19 16:25:00,wheat,1,entity
71,2010-01-19 16:25:00,besoin de tentes,1,entity
71,2010-01-19 16:25:00,flour,1,entity
71,2010-01-19 16:25:00,pois,1,entity
71,2010-01-19 16:25:00,peas,1,entity
71,2010-01-19 16:25:00,anxiolitiques,1,entity
71,2010-01-19 16:25:00,huiles,1,entity
71,2010-01-19 16:25:00,jus,1,entity
71,2010-01-19 16:25:00,address,1,entity
71,2010-01-19 16:25:00,women and children,1,entity
71,2010-01-19 16:25:00,groupes electrogenes,1,entity
71,2010-01-19 16:25:00,response,1,entity
71,2010-01-19 16:25:00,jeanne,1,entity
71,2010-01-19 16:25:00,hygienic,1,entity
71,2010-01-19 16:25:00,hommes,1,entity
71,2010-01-19 16:25:00,vitamines,1,entity
71,2010-01-19 16:25:00,acides folliques,1,entity
71,2010-01-19 16:25:00,vetements,1,entity
71,2010-01-19 16:25:00,desinfectants,1,entity
71,2010-01-19 16:25:00,batteries,1,entity
71,2010-01-19 16:25:00,john rubens,1,entity
71,2010-01-19 16:25:00,antigrippal,1,entity
71,2010-01-19 16:25:00,lingeries,1,entity
71,2010-01-19 16:25:00,solutions vaginales,1,entity
71,2010-01-19 16:25:00,sucre,1,entity
71,2010-01-19 16:25:00,delmas9,1,entity
71,2010-01-19 16:25:00,sebastien,1,entity
71,2010-01-19 16:25:00,ducosquer,1,entity
71,2010-01-19 16:25:00,proteine,1,entity
71,2010-01-19 16:25:00,maxime,1,entity
71,2010-01-19 16:25:00,milk,1,entity
71,2010-01-19 16:25:00,antifongites,1,entity
71,2010-01-19 16:25:00,help,2,action
71,2010-01-19 16:25:00,diligence,1,action
71,2010-01-19 16:25:00,food,1,action
71,2010-01-19 16:25:00,haven\'t,1,action
71,2010-01-19 16:25:00,antiflu,1,action
71,2010-01-19 16:25:00,aide,1,action
71,2010-01-19 16:25:00,anyone,1,action
71,2010-01-19 16:25:00,needed,1,action
71,2010-01-19 16:25:00,sleep,1,action
71,2010-01-19 16:25:00,need,1,action
71,2010-01-19 16:25:00,seen,1,action
71,2010-01-19 16:25:00,come,2,action
71,2010-01-19 16:25:00,asked,2,action
72,2010-01-17 17:38:00,carrefour,2,location
72,2010-01-17 17:38:00,dal,1,entity
72,2010-01-17 17:38:00,category,1,entity
72,2010-01-17 17:38:00,carrefour,1,entity
72,2010-01-17 17:38:00,water,1,entity
72,2010-01-17 17:38:00,remed,1,action
72,2010-01-17 17:38:00,blocked,1,action
73,2010-01-17 06:26:00,pernier fatima,1,location
73,2010-01-17 06:26:00,pernier,1,location
73,2010-01-17 06:26:00,category,1,entity
73,2010-01-17 06:26:00,pernier fatima,1,entity
73,2010-01-17 06:26:00,pernier,1,entity
73,2010-01-17 06:26:00,need,3,action
73,2010-01-17 06:26:00,chothing,1,action
73,2010-01-17 06:26:00,cracked,1,action
73,2010-01-17 06:26:00,sinistr,1,action
74,2010-01-17 06:10:00,haiti,1,location
74,2010-01-17 06:10:00,carrefour,1,location
74,2010-01-17 06:10:00,waney,2,location
74,2010-01-17 06:10:00,category,1,entity
74,2010-01-17 06:10:00,telephonne,1,entity
74,2010-01-17 06:10:00,carrefour,1,entity
74,2010-01-17 06:10:00,food,1,entity
74,2010-01-17 06:10:00,ki,1,entity
74,2010-01-17 06:10:00,water,1,entity
74,2010-01-17 06:10:00,mwen,1,entity
74,2010-01-17 06:10:00,nou,1,entity
74,2010-01-17 06:10:00,kettel badio,1,entity
74,2010-01-17 06:10:00,eske,1,entity
74,2010-01-17 06:10:00,response,1,entity
74,2010-01-17 06:10:00,waney,1,entity
74,2010-01-17 06:10:00,starving,1,action
74,2010-01-17 06:10:00,like,1,action
74,2010-01-17 06:10:00,working,1,action
74,2010-01-17 06:10:00,distributed,1,action
74,2010-01-17 06:10:00,nan,1,action
74,2010-01-17 06:10:00,live,1,action
74,2010-01-17 06:10:00,ebing,1,action
74,2010-01-17 06:10:00,konen,1,action
74,2010-01-17 06:10:00,bring,1,action
74,2010-01-17 06:10:00,waiting,1,action
74,2010-01-17 06:10:00,mwen,1,action
74,2010-01-17 06:10:00,want,1,action
74,2010-01-17 06:10:00,jwenn,1,action
74,2010-01-17 06:10:00,need,1,action
74,2010-01-17 06:10:00,found,1,action
74,2010-01-17 06:10:00,havent,1,action
74,2010-01-17 06:10:00,kote,1,action
74,2010-01-17 06:10:00,gen,3,action
74,2010-01-17 06:10:00,sent,1,action
74,2010-01-17 06:10:00,know,2,action
75,2010-01-19 05:51:00,ansagal community,1,location
75,2010-01-19 05:51:00,haiti,1,location
75,2010-01-19 05:51:00,gonaives,2,location
75,2010-01-19 05:51:00,rue terre rouge,1,location
75,2010-01-19 05:51:00,category,1,entity
75,2010-01-19 05:51:00,hunger,1,entity
75,2010-01-19 05:51:00,west,1,entity
75,2010-01-19 05:51:00,ebenezer church,1,entity
75,2010-01-19 05:51:00,terre,1,entity
75,2010-01-19 05:51:00,tiny,1,entity
75,2010-01-19 05:51:00,la gonave,1,entity
75,2010-01-19 05:51:00,ansagal,1,entity
75,2010-01-19 05:51:00,leon cherisme,3,entity
75,2010-01-19 05:51:00,response,1,entity
75,2010-01-19 05:51:00,plase,1,action
75,2010-01-19 05:51:00,help,1,action
75,2010-01-19 05:51:00,contacted,1,action
75,2010-01-19 05:51:00,give,1,action
75,2010-01-19 05:51:00,recive,1,action
75,2010-01-19 05:51:00,demi,1,action
75,2010-01-19 05:51:00,concern,2,action
75,2010-01-19 05:51:00,gon,1,action
75,2010-01-19 05:51:00,don\'t,1,action
75,2010-01-19 05:51:00,provide,1,action
75,2010-01-19 05:51:00,collapsed,1,action
75,2010-01-19 05:51:00,noticed,1,action
75,2010-01-19 05:51:00,destroyed,2,action
75,2010-01-19 05:51:00,located,1,action
75,2010-01-19 05:51:00,live,2,action
75,2010-01-19 05:51:00,call,1,action
75,2010-01-19 05:51:00,mwen,1,action
75,2010-01-19 05:51:00,got,1,action
75,2010-01-19 05:51:00,save,1,action
75,2010-01-19 05:51:00,entenet,1,action
75,2010-01-19 05:51:00,buy,1,action
75,2010-01-19 05:51:00,sold,1,action
75,2010-01-19 05:51:00,paka,1,action
75,2010-01-19 05:51:00,malere,1,action
75,2010-01-19 05:51:00,nou,2,action
75,2010-01-19 05:51:00,sleeping,1,action
75,2010-01-19 05:51:00,come,1,action
75,2010-01-19 05:51:00,gen,1,action
75,2010-01-19 05:51:00,wasn\'t,1,action
75,2010-01-19 05:51:00,sent,2,action
75,2010-01-19 05:51:00,asked,1,action
76,2010-01-17 07:03:00,carrefour feuilles,2,location
76,2010-01-17 07:03:00,haiti,1,location
76,2010-01-17 07:03:00,avenue ambroise,1,location
76,2010-01-17 07:03:00,category,1,entity
76,2010-01-17 07:03:00,vital lines,1,entity
76,2010-01-17 07:03:00,please,1,entity
76,2010-01-17 07:03:00,jean marianie,1,entity
76,2010-01-17 07:03:00,family,1,entity
76,2010-01-17 07:03:00,get,1,action
76,2010-01-17 07:03:00,missing,1,action
76,2010-01-17 07:03:00,deliver,1,action
76,2010-01-17 07:03:00,alive,1,action
76,2010-01-17 07:03:00,going,1,action
76,2010-01-17 07:03:00,know,1,action
76,2010-01-17 07:03:00,need,3,action
76,2010-01-17 07:03:00,avenue,3,action
76,2010-01-17 07:03:00,tell,1,action
77,2010-01-19 08:59:00,port-de-paix,1,location
77,2010-01-19 08:59:00,north west haiti,1,location
77,2010-01-19 08:59:00,port,1,location
77,2010-01-19 08:59:00,menm,1,entity
77,2010-01-19 08:59:00,ak,1,entity
77,2010-01-19 08:59:00,paske,1,entity
77,2010-01-19 08:59:00,chaje,1,action
77,2010-01-19 08:59:00,left,1,action
78,2010-01-19 05:49:00,delmas 75,1,location
78,2010-01-19 05:49:00,haiti,1,location
78,2010-01-19 05:49:00,port au prince,1,location
78,2010-01-19 05:49:00,medicine,1,entity
78,2010-01-19 05:49:00,amachu,2,entity
78,2010-01-19 05:49:00,richard,1,entity
78,2010-01-19 05:49:00,address,1,entity
78,2010-01-19 05:49:00,paske,2,action
78,2010-01-19 05:49:00,working,2,action
78,2010-01-19 05:49:00,moun,2,action
78,2010-01-19 05:49:00,nimewo,1,action
78,2010-01-19 05:49:00,needed,1,action
78,2010-01-19 05:49:00,asking,1,action
78,2010-01-19 05:49:00,need,1,action
78,2010-01-19 05:49:00,counting,1,action
78,2010-01-19 05:49:00,find,1,action
79,2010-01-19 03:02:00,port-au-prince,1,location
79,2010-01-19 03:02:00,croix,1,location
79,2010-01-19 03:02:00,croix-des-bouquets and noailles,1,location
79,2010-01-19 03:02:00,falaise street,2,entity
79,2010-01-19 03:02:00,croix,3,entity
79,2010-01-19 03:02:00,mwen,1,entity
79,2010-01-19 03:02:00,noailles,1,entity
79,2010-01-19 03:02:00,need,1,action
79,2010-01-19 03:02:00,konnen,1,action
79,2010-01-19 03:02:00,open,2,action
79,2010-01-19 03:02:00,know,2,action
79,2010-01-19 03:02:00,croix,1,action
80,2010-01-19 04:08:00,haiti,1,location
80,2010-01-19 04:08:00,gonaives,1,location
80,2010-01-19 04:08:00,rue clerveau &amp; rue louverture,1,location
80,2010-01-19 04:08:00,yon,1,entity
80,2010-01-19 04:08:00,good,1,entity
80,2010-01-19 04:08:00,joseph zicot,1,entity
80,2010-01-19 04:08:00,tanpri,1,entity
80,2010-01-19 04:08:00,please,1,entity
80,2010-01-19 04:08:00,gonaives,1,entity
80,2010-01-19 04:08:00,bonsoir,1,entity
80,2010-01-19 04:08:00,louverture street,1,entity
80,2010-01-19 04:08:00,moun yo,1,entity
80,2010-01-19 04:08:00,joseph,1,entity
80,2010-01-19 04:08:00,clerveau,1,entity
80,2010-01-19 04:08:00,tandan yo,1,entity
80,2010-01-19 04:08:00,anna,1,entity
80,2010-01-19 04:08:00,giving,1,action
80,2010-01-19 04:08:00,need,1,action
80,2010-01-19 04:08:00,inserted,1,action
80,2010-01-19 04:08:00,find,1,action
80,2010-01-19 04:08:00,get,1,action
81,2010-01-19 05:39:00,haiti,1,location
81,2010-01-19 05:39:00,port-margot,1,location
81,2010-01-19 05:39:00,nou,1,entity
81,2010-01-19 05:39:00,northern,1,entity
81,2010-01-19 05:39:00,dying,1,action
81,2010-01-19 05:39:00,working,1,action
81,2010-01-19 05:39:00,nan,2,action
81,2010-01-19 05:39:00,driving,1,action
81,2010-01-19 05:39:00,don\'t,1,action
81,2010-01-19 05:39:00,survive,1,action
82,2010-01-19 06:14:00,leogane,2,location
82,2010-01-19 06:14:00,haiti,1,location
82,2010-01-19 06:14:00,road to jacmel,1,location
82,2010-01-19 06:14:00,leogane,1,entity
82,2010-01-19 06:14:00,nou,1,entity
82,2010-01-19 06:14:00,jacmel,1,entity
82,2010-01-19 06:14:00,xxx,1,entity
82,2010-01-19 06:14:00,please,2,entity
82,2010-01-19 06:14:00,received,1,action
82,2010-01-19 06:14:00,bezwen,1,action
82,2010-01-19 06:14:00,dying,1,action
82,2010-01-19 06:14:00,rout,1,action
82,2010-01-19 06:14:00,need,1,action
82,2010-01-19 06:14:00,collapsed,1,action
82,2010-01-19 06:14:00,jacmel,1,action
83,2010-01-19 06:08:00,basile moreau school,1,location
83,2010-01-19 06:08:00,haiti,1,location
83,2010-01-19 06:08:00,carrefour,1,location
83,2010-01-19 06:08:00,bizoton 53,1,location
83,2010-01-19 06:08:00,les cayes,1,entity
83,2010-01-19 06:08:00,cyber,1,entity
83,2010-01-19 06:08:00,marine haitienne,1,entity
83,2010-01-19 06:08:00,mwen,1,entity
83,2010-01-19 06:08:00,basile moreau,2,entity
83,2010-01-19 06:08:00,konnen,1,action
83,2010-01-19 06:08:00,like,1,action
83,2010-01-19 06:08:00,taking,1,action
83,2010-01-19 06:08:00,ask,2,action
83,2010-01-19 06:08:00,know,1,action
83,2010-01-19 06:08:00,need,2,action
83,2010-01-19 06:08:00,left,1,action
84,2010-01-19 01:18:00,haiti,1,location
84,2010-01-19 01:18:00,canapevert,1,location
84,2010-01-19 01:18:00,please help,1,entity
84,2010-01-19 01:18:00,help,1,entity
84,2010-01-19 01:18:00,please,2,entity
84,2010-01-19 01:18:00,santo domingo,1,entity
84,2010-01-19 01:18:00,canapevert,1,entity
84,2010-01-19 01:18:00,linsey sirah,1,entity
84,2010-01-19 01:18:00,help,1,action
84,2010-01-19 01:18:00,figure,1,action
84,2010-01-19 01:18:00,send,1,action
84,2010-01-19 01:18:00,worried,1,action
84,2010-01-19 01:18:00,live,1,action
84,2010-01-19 01:18:00,sent,1,action
85,2010-01-19 01:13:00,port-au-prince,1,location
85,2010-01-19 01:13:00,help,1,entity
85,2010-01-19 01:13:00,please help,1,entity
85,2010-01-19 01:13:00,please,1,entity
85,2010-01-19 01:13:00,canapevert,1,entity
85,2010-01-19 01:13:00,linsey sirah,1,entity
85,2010-01-19 01:13:00,figure,1,action
85,2010-01-19 01:13:00,live,1,action
85,2010-01-19 01:13:00,sent,1,action
85,2010-01-19 01:13:00,send,1,action
85,2010-01-19 01:13:00,help,1,action
86,2010-01-19 10:14:00,gonaïves,1,location
86,2010-01-19 10:14:00,gonaives,1,location
86,2010-01-19 10:14:00,pap,1,entity
86,2010-01-19 10:14:00,mdalila1,1,entity
86,2010-01-19 10:14:00,roland,1,entity
86,2010-01-19 10:14:00,us,1,entity
86,2010-01-19 10:14:00,seem,1,action
87,2010-01-19 10:11:00,great need,1,location
87,2010-01-19 10:11:00,arcahaie,1,location
87,2010-01-19 10:11:00,pap,1,entity
87,2010-01-19 10:11:00,likelihood,1,entity
87,2010-01-19 10:11:00,archahaie,2,entity
87,2010-01-19 10:11:00,mdalila1,1,entity
87,2010-01-19 10:11:00,true,1,entity
87,2010-01-19 10:11:00,haitian,1,entity
87,2010-01-19 10:11:00,need,1,action
87,2010-01-19 10:11:00,send,1,action
87,2010-01-19 10:11:00,based,1,action
87,2010-01-19 10:11:00,find,1,action
87,2010-01-19 10:11:00,contacted,1,action
88,2010-01-19 10:04:00,university,1,location
88,2010-01-19 10:04:00,university of kiskeya delmas 35,1,location
89,2010-01-19 01:03:00,port-au-prince,1,location
89,2010-01-19 01:03:00,delmas 75,1,location
89,2010-01-19 01:03:00,haiti,1,location
89,2010-01-19 01:03:00,rue cassagnol,1,entity
89,2010-01-19 01:03:00,desperate,1,action
90,2010-01-19 10:02:00,delmas 75,1,location
90,2010-01-19 10:02:00,rue cassagnol #14,1,location
90,2010-01-19 10:02:00,orphanage,1,entity
90,2010-01-19 10:02:00,desperate,1,action
91,2010-01-19 01:01:00,port-au-prince,1,location
91,2010-01-19 01:01:00,university,1,location
91,2010-01-19 01:01:00,need,1,action
92,2010-01-19 12:59:00,jacmel,1,location
92,2010-01-19 12:59:00,jacmel,1,entity
92,2010-01-19 12:59:00,lafond,1,entity
92,2010-01-19 12:59:00,help,1,entity
92,2010-01-19 12:59:00,haiti,1,entity
92,2010-01-19 12:59:00,eaten,1,action
93,2010-01-19 12:58:00,gressier,1,location
93,2010-01-19 12:58:00,gressier,1,entity
93,2010-01-19 12:58:00,haiti,1,entity
94,2010-01-19 12:57:00,port-au-prince,1,location
